#	REAL	NALLORB	NKPOINT
	T	30	1
#IKPOINT
	1
#MATRIX
+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+2.833711905321008584e-01	+1.668412304358118936e-01	-7.409238041836232544e-17	-2.889774370724060848e-01	+2.665412259240207762e-02	+3.712737598486424290e-02	-9.519274069616170860e-18	-2.143549674802431790e-02	+8.502466969061900359e-03	+1.465505057449098709e-02	-3.254074914969204334e-18	-8.973630388696484376e-19	+2.665412259240207762e-02	+3.712737598486424290e-02	-9.519274069616170860e-18	+2.143549674802432484e-02	+2.833711905321008584e-01	+1.668412304358119214e-01	-7.409238041836232544e-17	+2.889774370724060848e-01	+4.302580021350747019e-01	+5.031201855587177918e-02	+1.158065538573466212e-03	+2.605161721880576192e-04	+1.158065538573466212e-03	+5.031201855587177918e-02
+0.000000000000000000e+00	+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	-1.668412304358118936e-01	+3.472955069973940323e-02	+5.016469294873193097e-17	+2.158648951364476321e-01	-3.712737598486424290e-02	-4.708005174754025662e-02	+1.423761260734430901e-17	+3.283882972749352369e-02	-1.465505057449098709e-02	-2.462279639202331893e-02	+5.903725992909018729e-18	+1.677891010444483436e-18	-3.712737598486424290e-02	-4.708005174754025662e-02	+1.423761260734430901e-17	-3.283882972749353757e-02	-1.668412304358119214e-01	+3.472955069973936160e-02	+5.016469294873193713e-17	-2.158648951364476321e-01	+4.480495766664818746e-01	-5.362352494214591911e-03	-1.485974283118344456e-03	-4.543241242689993156e-04	-1.485974283118344456e-03	-5.362352494214584972e-03
+0.000000000000000000e+00	+0.000000000000000000e+00	+1.000000000000000000e+00	+0.000000000000000000e+00	+7.409238041836232544e-17	+5.016469294873193097e-17	+1.593592279414212665e-01	-9.023994670944424944e-17	+9.519274069616170860e-18	+1.423761260734430901e-17	+9.798479808205612374e-03	-8.101088511014560725e-18	+3.254074914969204334e-18	+5.903725992909018729e-18	+2.779243308120371916e-03	-3.832256483979389923e-34	+9.519274069616170860e-18	+1.423761260734430901e-17	+9.798479808205612374e-03	+8.101088511014563806e-18	+7.409238041836232544e-17	+5.016469294873193713e-17	+1.593592279414212665e-01	+9.023994670944424944e-17	+9.948699123773649392e-17	+1.665677843326230380e-17	+4.257416459734414428e-19	+1.008802206812207815e-19	+4.257416459734414428e-19	+1.665677843326230380e-17
+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+1.000000000000000000e+00	+2.889774370724060848e-01	+2.158648951364476321e-01	-9.023994670944424944e-17	-2.145296722272546086e-01	+2.143549674802431790e-02	+3.283882972749352369e-02	-8.101088511014560725e-18	-9.161024039294359683e-03	+8.973630388696484376e-19	+1.677891010444483436e-18	-3.832256483979389923e-34	+2.779243308120373217e-03	-2.143549674802432484e-02	-3.283882972749353757e-02	+8.101088511014563806e-18	-9.161024039294370092e-03	-2.889774370724060848e-01	-2.158648951364476321e-01	+9.023994670944424944e-17	-2.145296722272546086e-01	+2.743512399619668312e-17	+7.482355636134756238e-02	+1.211688009754916754e-03	+2.781932922807271970e-20	-1.211688009754916754e-03	-7.482355636134756238e-02
+2.833711905321008584e-01	-1.668412304358119214e-01	-7.409238041836232544e-17	+2.889774370724060848e-01	+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+2.833711014484691648e-01	+3.336823399263212364e-01	-7.409236333939999950e-17	-2.043215047613841678e-17	+2.665412259240207762e-02	+3.712737598486424290e-02	-9.519274069616170860e-18	+2.143549674802432484e-02	+8.502477079333790877e-03	+7.327534556705519488e-03	-3.254078602069494552e-18	+1.269165991359014374e-02	+2.665414701358033087e-02	-5.250187641567403347e-18	-9.519282142947456435e-18	+4.287103551181278144e-02	+5.031205670774024225e-02	+4.302577951415049173e-01	+5.031201949301851439e-02	+1.158066240613816545e-03	+2.605161965613666001e-04	+1.158066084022650946e-03
+1.668412304358119214e-01	+3.472955069973936160e-02	-5.016469294873193713e-17	+2.158648951364476321e-01	+0.000000000000000000e+00	+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	-3.336823399263212364e-01	-3.391593169782339268e-01	+1.003293584185437710e-16	+3.052545298982124422e-17	-3.712737598486424290e-02	-4.708005174754025662e-02	+1.423761260734430901e-17	-3.283882972749353757e-02	-7.327534556705519488e-03	-4.071272226438868436e-03	+2.951866533543136686e-18	-1.186544513886003682e-02	+5.250187641567403347e-18	+9.798489814835031550e-03	-2.137395310875518475e-33	+9.287488147947771044e-18	+6.211797037231519408e-02	+2.240246500683758801e-01	-6.748027284369911838e-02	-1.792340879885998602e-03	-2.271620806619949510e-04	+3.063655321752195397e-04
+7.409238041836232544e-17	-5.016469294873193713e-17	+1.593592279414212665e-01	+9.023994670944424944e-17	+0.000000000000000000e+00	+0.000000000000000000e+00	+1.000000000000000000e+00	+0.000000000000000000e+00	+7.409236333939999950e-17	+1.003293584185437710e-16	+1.593591621632499400e-01	-7.389189156915334844e-33	+9.519274069616170860e-18	+1.423761260734430901e-17	+9.798479808205612374e-03	+8.101088511014563806e-18	+3.254078602069494552e-18	+2.951866533543136686e-18	+2.779246923746590044e-03	+5.171244134987949829e-18	+9.519282142947456435e-18	-2.137395310875518475e-33	+9.798489814835026346e-03	+1.620219175394949119e-17	+1.665678991625174459e-17	+9.948696084330915285e-17	+1.665677871532572966e-17	+4.257419139961910883e-19	+1.008802281448937943e-19	+4.257418542133095992e-19
-2.889774370724060848e-01	+2.158648951364476321e-01	+9.023994670944424944e-17	-2.145296722272546086e-01	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+1.000000000000000000e+00	+2.043215047613841678e-17	+3.052545298982124422e-17	-7.389189156915334844e-33	+1.593591621632500233e-01	-2.143549674802432484e-02	-3.283882972749353757e-02	+8.101088511014563806e-18	-9.161024039294370092e-03	-1.269165991359014374e-02	-1.186544513886003682e-02	+5.171244134987949829e-18	-1.777230329555113189e-02	-4.287103551181278144e-02	+9.287488147947771044e-18	+1.620219175394949119e-17	-6.603960615221508845e-02	-4.205573595213851767e-02	+3.880222373148740078e-01	+3.276785587059798804e-02	-6.810478706760315437e-04	-3.934562612856225142e-04	-1.892736421189960844e-03
+2.665412259240207762e-02	-3.712737598486424290e-02	-9.519274069616170860e-18	+2.143549674802432484e-02	+2.833711014484691648e-01	-3.336823399263212364e-01	-7.409236333939999950e-17	-2.043215047613841678e-17	+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+2.833711905321008584e-01	+1.668412304358119214e-01	-7.409238041836232544e-17	+2.889774370724060848e-01	+2.665414701358033087e-02	-5.250187641567403347e-18	-9.519282142947456435e-18	+4.287103551181278144e-02	+8.502477079333790877e-03	-7.327534556705519488e-03	-3.254078602069494552e-18	+1.269165991359014374e-02	+1.158066240613816545e-03	+5.031201949301851439e-02	+4.302577951415049173e-01	+5.031205670774024225e-02	+1.158066084022650946e-03	+2.605161965613666001e-04
+3.712737598486424290e-02	-4.708005174754025662e-02	-1.423761260734430901e-17	+3.283882972749353757e-02	+3.336823399263212364e-01	-3.391593169782339268e-01	-1.003293584185437710e-16	-3.052545298982124422e-17	+0.000000000000000000e+00	+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	-1.668412304358119214e-01	+3.472955069973936160e-02	+5.016469294873193713e-17	-2.158648951364476321e-01	+5.250187641567403347e-18	+9.798489814835031550e-03	-2.137395310875518475e-33	+9.287488147947771044e-18	+7.327534556705519488e-03	-4.071272226438868436e-03	-2.951866533543136686e-18	+1.186544513886003682e-02	+1.792340879885998602e-03	+6.748027284369911838e-02	-2.240246500683758801e-01	-6.211797037231519408e-02	-3.063655321752195397e-04	+2.271620806619949510e-04
+9.519274069616170860e-18	-1.423761260734430901e-17	+9.798479808205612374e-03	+8.101088511014563806e-18	+7.409236333939999950e-17	-1.003293584185437710e-16	+1.593591621632499400e-01	-7.389189156915334844e-33	+0.000000000000000000e+00	+0.000000000000000000e+00	+1.000000000000000000e+00	+0.000000000000000000e+00	+7.409238041836232544e-17	+5.016469294873193713e-17	+1.593592279414212665e-01	+9.023994670944424944e-17	+9.519282142947456435e-18	-2.137395310875518475e-33	+9.798489814835026346e-03	+1.620219175394949119e-17	+3.254078602069494552e-18	-2.951866533543136686e-18	+2.779246923746590044e-03	+5.171244134987949829e-18	+4.257419139961910883e-19	+1.665677871532572966e-17	+9.948696084330915285e-17	+1.665678991625174459e-17	+4.257418542133095992e-19	+1.008802281448937943e-19
-2.143549674802432484e-02	+3.283882972749353757e-02	+8.101088511014563806e-18	-9.161024039294370092e-03	+2.043215047613841678e-17	-3.052545298982124422e-17	-7.389189156915334844e-33	+1.593591621632500233e-01	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+1.000000000000000000e+00	-2.889774370724060848e-01	-2.158648951364476321e-01	+9.023994670944424944e-17	-2.145296722272546086e-01	-4.287103551181278144e-02	+9.287488147947771044e-18	+1.620219175394949119e-17	-6.603960615221508845e-02	-1.269165991359014374e-02	+1.186544513886003682e-02	+5.171244134987949829e-18	-1.777230329555113189e-02	-6.810478706760315437e-04	+3.276785587059798804e-02	+3.880222373148740078e-01	-4.205573595213851767e-02	-1.892736421189960844e-03	-3.934562612856225142e-04
+8.502466969061900359e-03	-1.465505057449098709e-02	-3.254074914969204334e-18	-8.973630388696484376e-19	+2.665412259240207762e-02	-3.712737598486424290e-02	-9.519274069616170860e-18	-2.143549674802431790e-02	+2.833711905321008584e-01	-1.668412304358118936e-01	-7.409238041836232544e-17	-2.889774370724060848e-01	+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+2.833711905321008584e-01	-1.668412304358119214e-01	-7.409238041836232544e-17	+2.889774370724060848e-01	+2.665412259240207762e-02	-3.712737598486424290e-02	-9.519274069616170860e-18	+2.143549674802432484e-02	+2.605161721880576192e-04	+1.158065538573466212e-03	+5.031201855587177918e-02	+4.302580021350747019e-01	+5.031201855587177918e-02	+1.158065538573466212e-03
+1.465505057449098709e-02	-2.462279639202331893e-02	-5.903725992909018729e-18	-1.677891010444483436e-18	+3.712737598486424290e-02	-4.708005174754025662e-02	-1.423761260734430901e-17	-3.283882972749352369e-02	+1.668412304358118936e-01	+3.472955069973940323e-02	-5.016469294873193097e-17	-2.158648951364476321e-01	+0.000000000000000000e+00	+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+1.668412304358119214e-01	+3.472955069973936160e-02	-5.016469294873193713e-17	+2.158648951364476321e-01	+3.712737598486424290e-02	-4.708005174754025662e-02	-1.423761260734430901e-17	+3.283882972749353757e-02	+4.543241242689993156e-04	+1.485974283118344456e-03	+5.362352494214591911e-03	-4.480495766664818746e-01	+5.362352494214584972e-03	+1.485974283118344456e-03
+3.254074914969204334e-18	-5.903725992909018729e-18	+2.779243308120371916e-03	-3.832256483979389923e-34	+9.519274069616170860e-18	-1.423761260734430901e-17	+9.798479808205612374e-03	-8.101088511014560725e-18	+7.409238041836232544e-17	-5.016469294873193097e-17	+1.593592279414212665e-01	-9.023994670944424944e-17	+0.000000000000000000e+00	+0.000000000000000000e+00	+1.000000000000000000e+00	+0.000000000000000000e+00	+7.409238041836232544e-17	-5.016469294873193713e-17	+1.593592279414212665e-01	+9.023994670944424944e-17	+9.519274069616170860e-18	-1.423761260734430901e-17	+9.798479808205612374e-03	+8.101088511014563806e-18	+1.008802206812207815e-19	+4.257416459734414428e-19	+1.665677843326230380e-17	+9.948699123773649392e-17	+1.665677843326230380e-17	+4.257416459734414428e-19
+8.973630388696484376e-19	-1.677891010444483436e-18	-3.832256483979389923e-34	+2.779243308120373217e-03	+2.143549674802431790e-02	-3.283882972749352369e-02	-8.101088511014560725e-18	-9.161024039294359683e-03	+2.889774370724060848e-01	-2.158648951364476321e-01	-9.023994670944424944e-17	-2.145296722272546086e-01	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+1.000000000000000000e+00	-2.889774370724060848e-01	+2.158648951364476321e-01	+9.023994670944424944e-17	-2.145296722272546086e-01	-2.143549674802432484e-02	+3.283882972749353757e-02	+8.101088511014563806e-18	-9.161024039294370092e-03	+2.781932922807271970e-20	+1.211688009754916754e-03	+7.482355636134756238e-02	+2.743512399619668312e-17	-7.482355636134756238e-02	-1.211688009754916754e-03
+2.665412259240207762e-02	-3.712737598486424290e-02	-9.519274069616170860e-18	-2.143549674802431790e-02	+8.502477079333790877e-03	-7.327534556705517753e-03	-3.254078602069494552e-18	-1.269165991359014374e-02	+2.665414701358033087e-02	+0.000000000000000000e+00	-9.519282142947456435e-18	-4.287103551181278144e-02	+2.833711905321008584e-01	+1.668412304358118936e-01	-7.409238041836232544e-17	-2.889774370724060848e-01	+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+2.833711014484691648e-01	-3.336823399263212364e-01	-7.409236333939999950e-17	-2.043215047613841678e-17	+1.158066240613816545e-03	+2.605161965613666001e-04	+1.158066084022650946e-03	+5.031205670774024225e-02	+4.302577951415049173e-01	+5.031201949301851439e-02
+3.712737598486424290e-02	-4.708005174754025662e-02	-1.423761260734430901e-17	-3.283882972749352369e-02	+7.327534556705517753e-03	-4.071272226438866701e-03	-2.951866533543136686e-18	-1.186544513886003335e-02	+0.000000000000000000e+00	+9.798489814835031550e-03	+0.000000000000000000e+00	+0.000000000000000000e+00	-1.668412304358118936e-01	+3.472955069973940323e-02	+5.016469294873193097e-17	+2.158648951364476321e-01	+0.000000000000000000e+00	+1.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	+3.336823399263212364e-01	-3.391593169782339268e-01	-1.003293584185437710e-16	-3.052545298982124422e-17	+1.792340879885998602e-03	+2.271620806619949510e-04	-3.063655321752196481e-04	-6.211797037231519408e-02	-2.240246500683759634e-01	+6.748027284369910450e-02
