2026-09-10T11:56:18
3.180000000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.590000000000000080e+00 2.753960784034514830e+00 0.000000000000000000e+00
0.000000000000000000e+00 -0.000000000000000000e+00 4.318999999999999773e+01
27
31
1 1 1 1 1 1 1 1 2 2 1 1 1 1 2 
2 2 2 1 2 2 2 2 1 1 1 1 2 2 1 
1 

0 0 0
4 2	1.570956792197333375e-15	-5.387378683842586612e-17
4 3	-8.642865738134695929e-16	3.553417874376990150e-16
4 4	7.401400472533033792e+00	2.898955385316641340e-17
4 5	1.840952075287915157e+00	-2.643436909947435911e-16
4 6	8.229414177611104533e-16	-7.477748449367445333e-16
4 7	3.172124291936922896e-16	-2.076986143530128251e-16
4 8	2.351954996850134192e-15	1.035776089280094762e-15
4 9	5.588980895317436236e-16	6.872935965863333270e-16
4 10	2.518109085426591509e+00	9.780716566805512427e-16
4 11	1.431958996799223005e+00	5.079175205541858603e-16
4 12	2.194150255457280263e+00	-2.983307369797820507e-16
4 13	1.652645504317941327e+00	8.798868571682179807e-16
4 14	4.155865279804447643e-01	-1.283955070545897527e-16
4 15	8.040234165372602826e-01	-9.440846106955128309e-19
4 16	7.125394777642442001e-01	2.114749527957948926e-16
4 17	7.605168441988040540e-01	4.135090594846346165e-16
4 18	-3.545374694891009759e-01	3.889628596065512763e-16
4 19	2.518109085426596838e+00	-6.533065506012948181e-16
4 20	1.431958996799222783e+00	1.214092809354429426e-15
4 21	-2.194150255457280263e+00	3.021070754225641059e-17
4 22	1.652645504317942216e+00	6.570828890440768856e-16
4 23	4.155865279804425994e-01	3.625284905070769024e-16
4 24	-8.040234165372596165e-01	-3.922671557439855977e-16
4 25	7.125394777642440891e-01	5.664507664173076600e-17
4 26	-7.605168441988018335e-01	4.682659669049743980e-16
4 27	-3.545374694891015310e-01	7.488951174342155012e-16
5 1	-4.229499055915897852e-16	5.081535417068597580e-16
5 2	9.667426413522051388e-16	2.870017216514358975e-16
5 3	-3.443947290287776731e-16	1.007368210939822495e-16
5 4	1.840952075287915157e+00	1.812642452535384512e-16
5 5	-3.823863777475785763e+00	-5.522127380389418734e-17
5 6	-1.395300129166625438e-15	-1.538790691582599907e-16
5 7	5.588980895317436236e-16	-3.228769368578653909e-16
5 8	2.250075311544940821e-15	1.821886950054810317e-15
5 9	-1.057374763978974463e-16	-1.087824651713341737e-15
5 10	9.334866487053229411e-01	-9.799598259019424244e-16
5 11	2.372529275336571486e-01	-1.919796055849325197e-15
5 12	1.145236320650054873e+00	2.237480527348365380e-16
5 13	8.481380498180846050e-01	-3.493113059573397648e-16
5 14	9.032484562366366321e-02	-6.797409197007691920e-17
5 15	1.455741045266558398e-01	3.216968310944960009e-16
5 16	8.487949001260777226e-01	-1.943634192269386893e-16
5 17	1.071707224184577978e+00	7.930310729842307240e-17
5 18	4.874994952870016496e-01	-3.224048945525176447e-16
5 19	9.334866487053222750e-01	-2.624555217733526067e-16
5 20	2.372529275336534293e-01	-2.684976632818038654e-15
5 21	-1.145236320650057760e+00	9.922329258409839219e-16
5 22	8.481380498180883798e-01	8.798868571682179807e-16
5 23	9.032484562366528691e-02	4.059563825990704815e-16
5 24	-1.455741045266548683e-01	-1.044393600581910952e-16
5 25	8.487949001260775006e-01	-3.327898252701682194e-17
5 26	-1.071707224184579088e+00	-4.040682133776794970e-16
5 27	4.874994952870010945e-01	-3.799940558049439400e-17
6 1	-2.880894419095690339e-16	-1.503344761543623761e-16
6 2	1.310321461785263516e-15	3.860239633733214672e-16
6 3	1.151783225048525658e-16	-1.302836762759807865e-16
6 4	8.001602139385153040e-16	8.637263805468549418e-16
6 5	-1.447287571291349465e-15	1.755114755632665773e-16
6 6	-2.607762446415688551e+00	-6.014169661392817826e-18
6 7	-1.161368181592772200e-16	1.049525580444500464e-16
6 8	1.132901532834615320e-16	-6.840710943808655940e-18
6 9	-7.254001849393881484e-15	-2.014148309287404599e-16
6 10	8.512903234124724605e-01	6.570828890440768856e-16
6 11	3.111664022053564627e-02	2.643436909947435911e-16
6 12	7.368542529730542912e-01	1.812642452535384512e-16
6 13	1.179011335545975703e+00	-9.761834874591602583e-16
6 14	5.659680126791435950e-02	2.362571738265521009e-15
6 15	3.443994484726670829e-02	9.063212262676922560e-16
6 16	3.938484934812005317e-02	4.448998727902603985e-16
6 17	1.137106869531761433e+00	2.482942526129198782e-16
6 18	1.044062997878277166e+00	1.283955070545897527e-16
6 19	-8.512903234124729046e-01	-5.098056897755769433e-16
6 20	-3.111664022052873513e-02	-1.080032794635666572e-15
6 21	7.368542529730546242e-01	-2.907780600942179650e-16
6 22	-1.179011335545976813e+00	-1.397245223829359059e-16
6 23	-5.659680126791473420e-02	-2.639660571504653844e-15
6 24	3.443994484726307231e-02	7.552676885564102462e-16
6 25	-3.938484934811945642e-02	-1.680470607038012889e-16
6 26	1.137106869531760989e+00	5.400163973178332861e-16
6 27	-1.044062997878278276e+00	-3.776338442782051478e-17
7 1	-1.025091990948393317e+00	-8.692825815381813168e-17
7 2	-4.909239975616666798e-17	3.398704598503845960e-17
7 3	2.016694078589812617e-15	-2.378706820417823366e-16
7 4	3.474231367359487310e-16	3.096597523081282039e-16
7 5	5.135820282183590108e-16	2.794490447658718118e-16
7 6	-1.393938134930407497e-16	-8.329114039242098760e-17
7 7	-4.246276587164906857e+00	-2.915566694729976084e-17
7 8	-5.103683026165854655e-17	7.678832749508707711e-18
7 9	-9.818479951233333595e-17	-6.419775352729487142e-16
7 10	4.720728956961868783e-01	-3.814101827209871906e-16
7 11	4.281781966526816974e-01	2.511265064450064042e-16
7 12	-1.608145209076979609e-01	-3.729134212247275634e-16
7 13	7.416263912956631010e-01	-1.548298761540641020e-16
7 14	8.191077263139472375e-01	2.464060833915288444e-16
7 15	3.275739084538459300e-02	1.507290086263554867e-16
7 16	-9.852649249795253361e-01	9.818479951233333595e-17
7 17	5.673746526759762543e-02	3.304296137434295197e-18
7 18	4.729120662826599153e-01	-1.907050913604935953e-16
7 19	4.720728956961848799e-01	6.042141508451282118e-17
7 20	4.281781966526810312e-01	-1.321718454973717956e-16
7 21	1.608145209076998206e-01	2.954984831476954754e-16
7 22	7.416263912956617688e-01	-1.482212838791955085e-16
7 23	8.191077263139467934e-01	1.652148068717147383e-16
7 24	-3.275739084538370482e-02	-3.510814646023937973e-18
7 25	-9.852649249795257802e-01	7.552676885564102647e-18
7 26	-5.673746526759623765e-02	3.186285561097355896e-17
7 27	4.729120662826597488e-01	-5.022530128900128083e-16
8 1	1.603123239065252251e-16	-3.977209337916312828e-17
8 2	2.360455255944232847e-16	2.206391508576948391e-16
8 3	6.202635892269519000e-16	1.187658440254955052e-15
8 4	2.506113416524104304e-15	-1.101513224066656298e-15
8 5	2.976300963512713292e-15	-1.901178158561899664e-15
8 6	7.552676885564102647e-18	8.007540436308228149e-18
8 7	-4.065133098914671050e-17	-8.970092839134398066e-18
8 8	-2.607762446415686330e+00	-2.496634164363783969e-17
8 9	-2.112865195107886228e-15	1.107248498502139776e-15
8 10	1.474478092142145869e+00	-1.227309993904166712e-15
8 11	1.179011335545978367e+00	-4.262542017290240080e-16
8 12	1.276269003922542611e+00	-2.763807697811113881e-16
8 13	1.392521664130711656e+00	1.178217594147999933e-15
8 14	1.109415354772884221e+00	2.265803065669230640e-16
8 15	1.137106869531761877e+00	-3.804660981102916984e-16
8 16	6.821656011938638520e-02	-1.796593014153561046e-15
8 17	1.347457859290335236e+00	9.875125027875065594e-16
8 18	5.659680126791537258e-02	-1.952839017223668115e-15
8 19	-1.474478092142145647e+00	9.511652452757292706e-16
8 20	-1.179011335545975925e+00	-9.818479951233334088e-16
8 21	1.276269003922543055e+00	-3.096597523081282039e-16
8 22	-1.392521664130715653e+00	1.948590636475538548e-15
8 23	-1.109415354772884665e+00	-1.510535377112820591e-16
8 24	1.137106869531759656e+00	-2.912501023995657111e-16
8 25	-6.821656011938523334e-02	1.656396449465277443e-15
8 26	1.347457859290336790e+00	1.623825530396282123e-16
8 27	-5.659680126791533095e-02	1.533665450074860693e-15
9 1	-7.854783960986666876e-16	3.334978887281899002e-16
9 2	1.840952075287915157e+00	-4.437197670268910579e-16
9 3	-6.074361319484260609e-16	-1.657423609765638015e-16
9 4	3.021070754225641182e-16	-3.587521520642948842e-16
9 5	-1.963695990246666719e-16	1.034133411279801272e-15
9 6	-8.015942567914108371e-15	1.871838264469617238e-16
9 7	-1.208428301690256424e-16	6.150711238681266435e-16
9 8	-2.140292124856919493e-15	-1.116119850374136323e-15
9 9	-3.823863777475787096e+00	2.869342057397102658e-17
9 10	5.389487679149406185e-01	-1.163112240376871860e-15
9 11	5.741819666629233154e-01	-5.588980895317436236e-16
9 12	6.612024980130467577e-01	1.401021562272141028e-15
9 13	2.372529275336555388e-01	-1.694631876198445519e-16
9 14	4.874994952870023157e-01	-1.050294129398758025e-16
9 15	9.036127273135726723e-01	1.510535377112820591e-16
9 16	4.900519640745723549e-01	1.057374763978974463e-16
9 17	1.455741045266563394e-01	2.040992917747362055e-16
9 18	-4.725910840438472538e-01	3.021070754225641059e-17
9 19	5.389487679149395083e-01	-6.155431661734744389e-16
9 20	5.741819666629207619e-01	-1.102690825292358977e-15
9 21	-6.612024980130475349e-01	-8.931040417179551677e-16
9 22	2.372529275336548726e-01	4.947003360044487719e-16
9 23	4.874994952870012610e-01	-8.317385420227467927e-16
9 24	-9.036127273135722282e-01	4.002918749348974295e-16
9 25	4.900519640745723549e-01	7.552676885564102647e-18
9 26	-1.455741045266557565e-01	-2.995108427431514406e-16
9 27	-4.725910840438519167e-01	9.063212262676922560e-17
10 1	-2.402260566753033899e+00	-4.380552593627179073e-16
10 2	1.453830958319885625e+00	7.703730423275384176e-16
10 3	3.177973226457059486e+00	7.250569810141538048e-16
10 4	2.518109085426592397e+00	-3.889628596065512763e-16
10 5	9.334866487053236073e-01	1.027164056436718022e-15
10 6	8.512903234124724605e-01	-2.076986143530128251e-16
10 7	4.720728956961853240e-01	3.172124291936922896e-16
10 8	1.474478092142146535e+00	1.249968024560858920e-15
10 9	5.389487679149413957e-01	1.283955070545897428e-15
10 10	-1.373153879786720033e+01	9.210144340002462691e-17
10 11	5.362400588750513369e-15	2.121358120232817076e-15
10 12	2.966887516433229344e+00	5.548415972125952604e-16
10 13	2.114749527957948926e-16	1.297172255095634714e-15
10 14	1.661588914824102552e-16	-3.028623431111204923e-15
10 15	-2.516929572114237291e-15	-1.844741329299031839e-15
10 16	1.899603811567447120e-01	5.680841908681619250e-16
10 17	1.057374763978974463e-16	8.515643188473525238e-16
10 18	-1.465219315799435880e-15	2.190276296813589537e-16
10 19	3.007296695394706121e-01	3.075806408283156293e-16
10 20	7.911429037628396410e-15	1.300948593538416683e-15
10 21	-5.705279506176947901e-01	2.783199446602328892e-16
10 22	5.437927357606153536e-16	1.000729687337243451e-15
10 23	1.812642452535384512e-16	1.081212900399036159e-15
10 24	4.983350617556265008e-15	6.453998419867198859e-16
10 25	4.132889353849810710e-01	-2.424576955728404382e-16
10 26	-1.009226448833503176e-15	1.455542448539806961e-15
10 27	-4.342789209199359138e-17	-1.033064585253564971e-15
11 1	-1.523823167966657177e+00	-4.456079362482819930e-16
11 2	-8.383202231337793945e-04	2.718963678803076768e-16
11 3	1.750874342776244541e+00	2.416856603380512847e-16
11 4	1.431958996799223893e+00	-6.230958430590384753e-16
11 5	2.372529275336574262e-01	1.946702467254147366e-15
11 6	3.111664022053619791e-02	-2.794490447658718118e-16
11 7	4.281781966526810312e-01	-2.756727063230897443e-16
11 8	1.179011335545978145e+00	4.323907516985448554e-16
11 9	5.741819666629236485e-01	7.099516272430256334e-16
11 10	5.468138065148410076e-15	-2.314895465425397419e-15
11 11	-4.116757316185326587e+00	3.293448185189860906e-17
11 12	-2.836030170529320565e-15	2.044887266766480924e-15
11 13	-2.428185618708858852e-15	-2.200712850165940933e-15
11 14	-1.963695990246666818e-15	-1.153671394269916741e-15
11 15	1.976548024044401330e+00	-1.931833134635693240e-16
11 16	-4.531606131338461280e-16	-9.327555953671666299e-16
11 17	5.588980895317436236e-16	6.588530476891309705e-16
11 18	8.982654620641810084e-01	5.060293513327948758e-16
11 19	-2.847359185857666471e-15	-7.401623347852820748e-16
11 20	-8.529053737916552497e-03	1.418711185376055433e-15
11 21	-1.106467163735141143e-15	-3.034287938775378073e-15
11 22	-9.516372875810768688e-16	8.856546365523337601e-16
11 23	2.418744772601903733e-15	3.441188405985144096e-16
11 24	-1.528866177822400980e-02	5.575999731920372663e-18
11 25	6.072824258298886108e-16	1.819723087115600950e-16
11 26	1.174441255705217964e-15	1.290106371837460413e-15
11 27	-2.659854799145248694e-01	-1.071536033139407093e-16
12 1	-1.756511131025068950e+00	-2.643436909947435911e-16
12 2	1.266793240630746720e+00	1.370810854729884488e-15
12 3	1.375267256982533270e+00	-7.099516272430256334e-16
12 4	2.194150255457280263e+00	3.625284905070769024e-16
12 5	1.145236320650055539e+00	-9.818479951233333595e-17
12 6	7.368542529730540691e-01	-6.797409197007691920e-17
12 7	-1.608145209076995985e-01	4.201176517595032099e-16
12 8	1.276269003922542389e+00	3.596962366749903764e-16
12 9	6.612024980130476459e-01	-1.557739607647596090e-15
12 10	2.966887516433228456e+00	-4.688565824919639866e-16
12 11	-3.022014838836336181e-15	-2.184611789149416534e-15
12 12	-4.120190172474044843e+00	8.040484951908006971e-17
12 13	8.307944574120513004e-16	4.795949822333205019e-16
12 14	3.323177829648205103e-16	-9.830871061748713472e-16
12 15	7.854783960986666876e-16	7.042871195788525815e-16
12 16	8.574621150435364214e-01	-8.707486685359216560e-17
12 17	-3.096597523081282039e-16	4.644896284621923305e-16
12 18	3.625284905070769024e-16	-4.991847379052524216e-17
12 19	5.705279506176940130e-01	1.167477400843745770e-15
12 20	-4.705317699706435794e-15	-2.903060177888701992e-15
12 21	-5.420602278761572634e-01	2.395172409175156376e-16
12 22	-6.042141508451282118e-17	-2.859632285796708363e-15
12 23	-2.388534065059647587e-16	9.095075118287897272e-16
12 24	-8.723341802826538457e-16	5.508143650526633420e-16
12 25	-8.877034832800124661e-03	1.411835591046790453e-16
12 26	-4.153972287060256502e-16	5.758916125242628288e-17
12 27	2.596232679412660237e-18	1.711153356885616941e-17
13 1	-2.639339148668815138e+00	-2.001459374674487148e-16
13 2	1.431958996799223005e+00	-7.609321962205833968e-16
13 3	3.032603319357222382e+00	4.758186437905384344e-16
13 4	1.652645504317943104e+00	-9.403082722527307649e-16
13 5	8.481380498180862704e-01	4.380552593627179073e-16
13 6	1.179011335545975703e+00	9.473889068329471045e-16
13 7	7.416263912956622129e-01	1.803201606428429590e-16
13 8	1.392521664130712988e+00	-1.129125194391833351e-15
13 9	2.372529275336560661e-01	2.048663605209262745e-16
13 10	3.021070754225641182e-16	-1.282066901324506444e-15
13 11	-2.431961957151641216e-15	2.228860294654480540e-15
13 12	7.571558577778012307e-16	-4.229499055915897852e-16
13 13	-4.116757316185318594e+00	1.193713717489328582e-16
13 14	8.982654620641807863e-01	-6.108227431199967806e-16
13 15	-5.135820282183590108e-16	-4.757006332142015349e-16
13 16	-1.404797900714923194e-15	9.818479951233333595e-17
13 17	1.976548024044404661e+00	3.104268210543182975e-16
13 18	1.510535377112820529e-17	-1.340600147187628047e-16
13 19	1.261297039889205023e-15	1.000729687337243574e-16
13 20	9.063212262676922560e-17	-4.278577324558091250e-16
13 21	1.521864392441166794e-15	-2.447067310922769486e-15
13 22	-8.529053737917128425e-03	7.287606333787702596e-16
13 23	-2.659854799145234816e-01	1.652148068717147599e-18
13 24	-7.968074114270127915e-16	-7.587637518803921033e-16
13 25	2.069905508949911911e-15	-2.193816614103697756e-16
13 26	-1.528866177822414164e-02	8.225337170684655709e-16
13 27	-1.302836762759807865e-16	3.932112403546810899e-16
14 1	-9.826123943157681895e-01	-1.416126916043269150e-16
14 2	-3.545374694891007539e-01	1.024331802604631372e-16
14 3	9.988069138407873471e-01	-3.595074197528512484e-15
14 4	4.155865279804450418e-01	2.416856603380512847e-16
14 5	9.032484562366389913e-02	1.699352299251922980e-17
14 6	5.659680126791476196e-02	-2.369180330540389356e-15
14 7	8.191077263139470155e-01	-1.501094531005865422e-16
14 8	1.109415354772884887e+00	-3.247651060792564246e-16
14 9	4.874994952870028708e-01	1.772518856580825353e-16
14 10	3.625284905070769024e-16	3.151354430501621870e-15
14 11	-2.054328112873436043e-15	1.314165778088153771e-15
14 12	3.625284905070769024e-16	9.846212436672514357e-16
14 13	8.982654620641807863e-01	5.909969662953909509e-16
14 14	5.227040525438789942e+00	4.547945243917211413e-17
14 15	1.395357054607968075e-15	8.496761496259614900e-18
14 16	5.135820282183589714e-15	1.734472246769796060e-14
14 17	4.407649123350443898e-01	-7.151440926018509886e-16
14 18	4.048234810662359007e-15	1.279866861996231889e-14
14 19	-3.342059521862115441e-16	-2.238660633111735066e-15
14 20	1.820195129420948844e-15	-1.718233991465833318e-16
14 21	5.853324586312179975e-17	6.422135564256226119e-16
14 22	-2.659854799145235926e-01	-3.002189062011730845e-16
14 23	-3.914411140346175932e-02	-6.495690614863635270e-16
14 24	6.872935965863333270e-16	-6.328907208950043920e-16
14 25	-5.045188159556820094e-15	-1.846629498520422942e-14
14 26	2.793994050161169862e-01	-2.629275640787003528e-16
14 27	-4.425868654940564573e-15	-1.397097710608937846e-14
15 1	-8.606551220820154446e-01	6.344248583873845792e-16
15 2	-1.678894277462971985e-01	7.099516272430256334e-16
15 3	3.940521683635906935e-01	1.359481839401538384e-16
15 4	8.040234165372602826e-01	-1.510535377112820529e-17
15 5	1.455741045266562561e-01	-3.051753504073244926e-16
15 6	3.443994484726735361e-02	-8.912158724965639860e-16
15 7	3.275739084538381585e-02	-1.760865312167552578e-16
15 8	1.137106869531761433e+00	4.182294825381121269e-16
15 9	9.036127273135732274e-01	-1.510535377112820591e-16
15 10	-2.526370418221192410e-15	1.715401737633746939e-15
15 11	1.976548024044400886e+00	1.635626588029975776e-16
15 12	9.667426413522051388e-16	-7.628203654419743812e-16
15 13	-6.193195046162564078e-16	5.015449494319912138e-16
15 14	1.429344100593006386e-15	-1.132901532834615320e-17
15 15	5.505950079731396052e+00	-1.553746067159486141e-17
15 16	-1.997683036231704932e-15	-5.258551281574007055e-16
15 17	6.948462734718974620e-16	1.757569871078387949e-15
15 18	4.407649123350461662e-01	-1.247135770728772541e-15
15 19	8.756384764200881178e-16	2.287044969409879462e-16
15 20	1.528866177822482859e-02	8.669351964152389657e-17
15 21	6.872935965863333270e-16	-3.198676671612734170e-16
15 22	4.833713206761025694e-16	-5.563387351574361409e-16
15 23	-9.667426413522051388e-16	-3.507274328733830031e-16
15 24	3.446782165310170454e-01	9.109647286335478129e-16
15 25	2.614642329321222856e-15	-6.027980239290849488e-16
15 26	1.737115683679743655e-16	2.136109442274934450e-15
15 27	-2.793994050161192066e-01	6.315926045552981025e-16
16 1	-1.767650404730580077e-02	2.465240939678657933e-16
16 2	4.113848592954219008e-01	2.473501680022243860e-16
16 3	-8.635968277356028677e-01	-9.138739031532563910e-16
16 4	7.125394777642440891e-01	-1.283955070545897527e-16
16 5	8.487949001260777226e-01	1.949534721086233843e-16
16 6	3.938484934811938704e-02	-4.094966998891787006e-16
16 7	-9.852649249795258912e-01	-1.661588914824102552e-16
16 8	6.821656011938512232e-02	1.776295195023607420e-15
16 9	4.900519640745726324e-01	-1.038493071765064126e-16
16 10	1.899603811567436296e-01	-5.503789085101541198e-16
16 11	-4.078445518204615645e-16	9.195384108174295416e-16
16 12	8.574621150435356443e-01	9.907764722575190652e-17
16 13	-1.193322947919128203e-15	-2.152512912385769355e-16
16 14	5.226452404810358545e-15	-1.740136754433969132e-14
16 15	-2.042999097545089742e-15	4.947003360044487719e-16
16 16	5.066205995259212891e+00	-1.634747271580327196e-17
16 17	-1.710681314580269380e-15	5.626744279745256714e-15
16 18	5.483243418919537952e-15	1.992018528567532176e-15
16 19	4.132889353849815151e-01	4.007990020858804241e-16
16 20	1.533901471227534295e-15	-1.107086719260909915e-16
16 21	8.877034832800010170e-03	-4.971733380419029121e-17
16 22	1.543578338487163608e-15	3.624399825748242277e-16
16 23	-5.747587109914282085e-15	1.883968044873430503e-14
16 24	-4.195512009930858554e-15	-5.563018568523309461e-16
16 25	-5.272825429113556783e-01	6.822258256151425731e-17
16 26	-8.043600883125768279e-16	5.810840778830881543e-15
16 27	-4.697765022820871856e-15	-9.327555953671666299e-16
17 1	-1.490698399240446781e+00	-2.700081986589166431e-16
17 2	8.040234165372612818e-01	1.359481839401538384e-16
17 3	6.825183764384239460e-01	1.345320570241105705e-15
17 4	7.605168441988040540e-01	-2.407415757273557925e-16
17 5	1.071707224184579310e+00	-2.870017216514358975e-16
17 6	1.137106869531760989e+00	-2.940823562316522371e-16
17 7	5.673746526759632786e-02	-2.304156502978736244e-17
17 8	1.347457859290335902e+00	-1.044157579429237276e-15
17 9	1.455741045266566447e-01	-1.633266376503237045e-16
17 10	1.850405836963205187e-16	-7.628203654419743812e-16
17 11	6.042141508451282364e-16	-5.930031460931189335e-16
17 12	-3.851865211637692088e-16	-3.832983519423782244e-16
17 13	1.976548024044403995e+00	-2.954394778595270257e-16
17 14	4.407649123350440568e-01	7.212806425713718359e-16
17 15	7.250569810141538048e-16	-1.799506153503362668e-15
17 16	-1.722010329908615484e-15	-5.532335818675705520e-15
17 17	5.505950079731394275e+00	-6.764239751880844116e-17
17 18	-3.055057800210679494e-15	-2.983307369797820507e-15
17 19	-1.114963925231400672e-15	1.439020967852635305e-15
17 20	-3.209887676364743571e-16	1.418619889468387213e-15
17 21	-1.321718454973717956e-16	2.903060177888702066e-17
17 22	1.528866177822390919e-02	-2.576134003130275392e-16
17 23	-2.793994050161157094e-01	-6.740764120365962387e-16
17 24	7.326096578997179398e-16	-1.899108213741233325e-15
17 25	1.352873247126669840e-15	5.616595370180279803e-15
17 26	3.446782165310156021e-01	-2.993928321668144918e-16
17 27	3.028623431111204923e-15	2.871905385735750255e-15
18 1	-5.673115303672714438e-01	2.549028448877884717e-16
18 2	8.249711348751256335e-01	4.040682133776794970e-16
18 3	5.766614405744402427e-01	3.776338442782051324e-18
18 4	-3.545374694891010314e-01	-3.660688077971850722e-16
18 5	4.874994952870025933e-01	3.559198982322083089e-16
18 6	1.044062997878277832e+00	-3.398704598503845960e-16
18 7	4.729120662826598043e-01	2.190276296813589537e-16
18 8	5.659680126791580279e-02	1.934901409620453467e-15
18 9	-4.725910840438480309e-01	3.776338442782051324e-18
18 10	-1.480324669570564150e-15	-2.813372139872627963e-16
18 11	8.982654620641807863e-01	-4.361670901413269229e-16
18 12	5.135820282183590108e-16	5.204266416459014280e-17
